Lower,Upper,Obs
-0.0014179889,0.5275146,0.27505773
-0.0017733612,0.6713777,0.0
-0.0009192471,0.16739348,0.0
-0.0013769498,0.36391586,0.0
-0.0016012699,0.14473116,0.0
-0.0018006394,0.14694881,0.0
-0.0013628931,0.31053364,0.13752887
-0.0011766162,0.15585318,0.0
3.8069122,18.82102,15.128175
6.2943463,22.170288,23.930021
-0.00073531613,0.13428399,0.0
0.12670028,2.9869323,0.27505773
0.003251363,1.7907667,0.27505773
0.04072408,4.1488304,2.7505772
-0.0002721302,0.18366134,0.0
0.038347624,1.697165,1.6503463
0.022322418,1.3166575,0.82517314
-0.004796728,0.7143195,0.27505773
6.060578,22.077627,28.606003
-0.001615154,0.13908997,0.13752887
0.13571405,2.4327235,2.4755194
-0.00018638594,0.14308885,0.0
1.9632908,9.352653,7.1515007
-0.0012292552,0.21981865,0.0
0.107479006,2.9676213,0.6876443
0.025451254,1.427741,0.13752887
4.0512532e-05,0.1801754,0.0
-0.00055974384,0.21733385,0.0
-0.0021163486,0.23863095,0.0
-0.00057143945,0.34759736,0.0
0.0829367,1.9591771,0.55011547
-0.0013584176,0.27408963,0.0
-0.00022353645,0.1544098,0.0
0.0759171,2.4247403,0.82517314
-0.0005810995,0.120132744,0.0
-0.00077307725,0.089009225,0.0
-0.0005358546,0.21403491,0.0
-0.003096898,0.4413598,0.0
0.003116177,1.1831987,0.82517314
-0.0016450398,0.3930611,0.0
-0.00074747775,0.19084689,0.0
-0.00043560273,0.1963988,0.0
-0.00064849574,0.16371906,0.0
-0.0013976577,0.26558852,0.0
-0.00046493555,0.14698315,0.0
-0.00143259,0.5934229,0.27505773
0.6865812,5.367256,4.263395
-0.0017754375,0.34884363,0.27505773
-0.0051455027,1.0523169,0.55011547
-0.0020975126,0.1634182,0.0
-3.6404468e-05,0.1504566,0.0
-0.00090592366,0.58784086,0.0
-0.0011382857,0.21399337,0.0
-0.0004898097,0.14123347,0.0
-0.0009727322,0.17586762,0.0
-0.00041825202,0.49676734,0.13752887
-0.0007877076,0.16037291,0.0
-0.0019351392,0.26781002,0.13752887
-0.0002776407,0.32201838,0.27505773
-0.0009010952,0.77851367,0.0
-0.0014215885,0.25786528,0.0
0.43907586,4.0041375,1.1002309
-0.0017426492,0.19103673,0.27505773
-0.00090825127,0.15008655,0.0
-0.0008568739,0.35811988,0.0
-0.0010261564,0.1609917,0.0
-0.0003868424,0.21131715,0.0
-0.00090731593,0.2488567,0.0
-0.00073629856,0.14469737,0.0
1.6377927,9.513441,6.738914
-0.0009116811,0.38191497,0.13752887
-0.00013475871,0.31911197,0.27505773
-0.00084400247,0.19013795,0.13752887
0.0016978561,1.2900025,0.13752887
-0.0010631692,0.27275914,0.0
-0.0022503512,0.20375028,0.0
-0.0040047574,0.40242502,0.0
-0.0018636284,0.13886243,0.13752887
-0.00091847236,0.12824109,0.0
-0.0011954193,0.5055462,0.0
-0.0010597702,0.34008104,0.0
-0.0010514199,0.17314303,0.0
-0.00040460197,0.13578007,0.13752887
-0.0029251608,0.2955695,0.0
1.4245743,10.686137,4.125866
1.8759131,11.893405,8.38926
-0.0012145864,0.2578912,0.0
-0.00013653416,0.32497394,0.0
-0.0006178521,0.13257757,0.0
-0.0006003146,0.27019617,0.0
1.3906919,9.54858,4.538452
0.00086457387,0.7751793,0.27505773
0.00034060027,0.447733,0.0
-0.0038478193,0.21100071,0.0
-0.0004540446,0.36257023,0.0
-0.0012285192,0.22633287,0.13752887
-0.0034824945,0.2994647,0.13752887
0.046362087,1.6136093,0.6876443
0.9175536,12.742693,5.776212
-0.0006496983,0.18667147,0.13752887
-0.0020547118,0.22684413,0.0
0.010987885,2.0145514,0.96270204
0.38788375,2.2578397,0.41258657
-0.0005556515,0.22086716,0.0
0.00045368867,0.3612728,0.0
-0.0009887676,0.23450619,0.27505773
0.00018803903,0.1342915,0.0
0.24351184,2.9633708,0.96270204
-0.00026713248,0.15615907,0.0
-0.00015386424,0.24764654,0.0
-0.0004808685,0.13900623,0.0
0.48062402,6.1179957,2.2004619
0.009615018,2.6835423,0.82517314
-0.010011594,1.0984048,0.27505773
-0.0010694999,0.24581441,0.0
-0.0015943336,0.36617714,0.55011547
-0.00045258348,0.427581,0.0
-0.0007988311,0.26692492,0.0
-0.0015983141,0.5125776,0.0
0.14128691,2.3682227,0.27505773
0.39988703,3.2675886,3.4382215
-0.0008750549,0.39879626,0.13752887
-0.00034370396,0.7990651,0.27505773
-0.0021994319,0.26154143,0.0
5.601635,24.104137,3.025635
-0.0014021175,1.163533,0.41258657
0.07576038,1.7004255,0.82517314
-0.000412196,0.11645225,0.0
0.17665976,2.7375922,1.2377597
0.013768996,1.4865,0.13752887
0.047003996,1.4771345,0.55011547
-0.00043713464,0.44090247,0.0
-0.0009830673,0.19365531,0.0
-0.01565129,1.118897,0.13752887
-4.8363116e-05,0.7357995,0.27505773
-0.00069337233,0.15410802,0.0
-0.0016136967,0.29970247,0.0
-0.00036377268,0.11472362,0.0
-0.0038884412,0.9995162,0.82517314
-0.00045741154,0.3536392,0.13752887
-0.0009129916,0.2737797,0.0
-0.00024145847,0.16622233,0.0
-7.4166805e-05,0.15896267,0.0
-0.003588887,0.6482676,0.13752887
0.00025583128,0.16742072,0.0
0.6975622,4.4006186,2.888106
0.033635776,1.5664709,0.55011547
0.4800244,5.7619534,3.1631637
0.07983745,2.2796335,0.27505773
-0.014488328,2.888527,2.2004619
-0.0009897652,0.37363097,0.27505773
-0.0010072568,0.22783226,0.0
-0.0011528627,0.23974079,0.0
-0.0010907003,0.17564961,0.0
-0.0016488971,0.49456114,0.0
-0.0016155734,0.29196638,0.0
-0.0017965954,0.38065648,0.13752887
-0.00076394284,0.21939409,0.0
-0.0020835055,0.36775124,0.0
0.0005334142,1.0099592,0.41258657
0.0010809962,0.8762449,0.27505773
0.00013283401,0.51737964,0.0
-0.025627455,1.9599626,0.41258657
-0.0024087466,0.30965042,0.0
-0.0019753259,0.32775265,0.0
-0.0012733061,0.44043875,0.13752887
-0.0007611357,0.16359085,0.0
-5.551381e-05,0.14495924,0.0
-0.0006669986,0.73076105,0.27505773
-0.0014535079,0.66134584,0.13752887
-0.00069450395,1.0582612,0.13752887
-0.0014132536,0.21076739,0.0
-0.00029624754,0.15195748,0.0
-0.002039054,0.5124545,0.0
-0.0048102834,1.6716328,0.82517314
-0.0027663545,0.27327225,0.0
-0.0019639586,0.20261696,0.13752887
12.419314,40.33219,52.260967
-0.0007823968,0.15965423,0.0
0.23400864,2.9839878,1.7878752
-0.0026640734,0.30515102,0.0
-0.00076385064,0.15610006,0.0
6.6540337,34.389347,58.86235
-0.00024877663,0.17278755,0.0
0.04115229,1.7450781,1.3752886
-0.0036574327,0.30924374,0.41258657
0.0006136765,0.59390503,0.0
-0.0009971658,0.46004316,0.13752887
-0.0022856635,0.28521222,0.27505773
-0.0022265804,0.3306079,0.0
-0.0012026307,0.29526263,0.0
-0.0014615338,0.2694932,0.13752887
-0.0011603329,0.2006512,0.0
-0.0008823661,0.14562476,0.0
0.002382468,1.187602,1.6503463
0.2810316,4.9986453,2.888106
-0.029637165,2.4257176,0.13752887
0.0024641422,1.0394881,0.13752887
-0.00045551534,0.30276746,0.13752887
-0.0015579532,0.52569747,0.27505773
0.0029547438,1.7404836,0.13752887
-0.00044996088,0.25002727,0.13752887
0.002448204,0.8655088,0.27505773
-0.003349817,1.992921,0.13752887
-0.0015739214,0.2748866,0.0
1.1837827,6.481583,4.125866
-0.0021546304,0.2002371,0.13752887
0.010875959,0.884489,1.2377597
-0.0007705351,0.15827793,0.0
0.0015233258,1.0338846,0.13752887
-0.0011289725,0.19222516,0.0
-0.0051968805,0.64878213,0.0
-0.00072543556,0.13652465,0.0
-0.00026132038,0.1236811,0.0
-0.0019451756,0.14085054,0.0
0.03197979,1.4502127,0.82517314
-0.0005990968,0.13829497,0.0
-0.00012924662,0.13869518,0.0
-0.0011003378,0.1993027,0.0
-0.0014585331,0.3754785,0.0
0.0019776695,0.5282181,0.0
0.00063106115,0.5487262,0.13752887
0.00038566382,0.19202802,0.0
0.6107416,5.4130373,4.81351
0.00012066722,0.22737843,0.13752887
0.021434397,2.4566636,0.41258657
-0.0037821,0.5576831,0.13752887
-0.0012120716,0.19972187,0.0
0.05148974,1.8525332,0.27505773
-0.0012600303,0.18108216,0.0
-0.0017227401,2.243425,0.96270204
0.86477757,6.3597193,2.4755194
-0.002816367,0.36075187,0.0
0.15694077,3.054932,1.7878752
-0.00069749006,0.24883255,0.13752887
-0.0023172712,0.32951683,0.27505773
0.78031766,7.1123486,6.738914
0.0005078346,0.16014144,0.0
-0.0006548888,0.12682179,0.0
-0.00076555426,0.21503267,0.0
-0.0017100091,0.29325604,0.0
-0.0011080336,0.17522454,0.0
-0.0018416012,0.4013633,0.0
-0.00066072674,0.14648193,0.0
0.0022926694,1.5170352,1.5128175
-0.004419656,0.5901458,0.0
-0.0012537069,4.4957676,1.3752886
-0.0036846441,0.28820065,0.0
0.00017501519,0.123478085,0.0
1.3328708,9.212384,7.1515007
-0.0013534639,0.33177036,0.0
-0.0013542804,0.26380593,0.0
-0.0034765843,0.8528,0.27505773
-0.00013726586,0.12256074,0.0
-0.0054935017,0.25372186,0.0
-0.0009619981,0.1389615,0.0
-0.0008515502,0.12788355,0.0
0.007942014,1.4090252,0.55011547
-0.0026268112,0.45119697,0.13752887
1.7012631,15.113866,10.864779
-0.0008478387,0.19149464,0.0
-0.0018861803,0.26586533,0.0
-0.0031823418,0.4551259,0.13752887
-0.0021633692,0.25267002,0.0
-0.017175145,4.4784884,1.2377597
-0.00097366655,0.2989834,0.0
-0.0016807122,0.43647838,0.0
-0.0022859538,0.23605314,0.13752887
-0.0010402333,0.3509645,0.27505773
0.5944611,7.4793377,5.776212
-0.0022981658,0.31068233,0.0
-0.00065995916,0.807904,0.13752887
1.4837312,7.011794,3.025635
-0.00027647728,0.19120517,0.0
-0.0010936039,0.17894945,0.0
-0.0013184573,0.27714413,0.0
-0.00056612556,0.11153829,0.0
-0.0027826647,0.7849832,0.13752887
-0.0033741444,0.4062697,0.27505773
-0.0032298253,0.18323684,0.0
-0.0010384264,0.20598105,0.0
7.6031545e-05,0.10686362,0.0
-2.1861924e-05,0.4992591,0.27505773
-0.004381837,0.62680435,0.0
2.300531,9.90462,4.263395
-0.0006019973,0.8253406,0.13752887
-0.0372218,3.1375313,0.27505773
-0.00038667797,0.40426046,0.0
-0.004621439,0.94681704,0.0
-0.0027992255,0.40146434,0.13752887
-0.0018852162,0.31272483,0.0
-0.0010628442,0.36775947,0.41258657
0.4671397,6.7910423,4.538452
-0.0006613784,0.5320982,0.0
-0.0006249168,0.14567873,0.0
0.00039806438,0.21563399,0.0
-0.0030771107,0.5097289,0.13752887
1.4852799,8.697175,3.5757504
-0.00048517116,0.15422124,0.0
-0.0027141795,0.3387994,0.0
0.7605485,6.503506,3.7132792
3.5336673,19.41366,12.652655
-0.0005773682,0.2957912,0.0
-0.0003530684,0.1671943,0.0
-0.00086587976,0.17937726,0.0
-0.0007517771,0.75554657,0.13752887
-0.00050200376,0.12440318,0.0
-0.00032319134,0.39100987,0.0
-0.00011831545,0.25959468,0.0
0.67424405,3.5158448,3.5757504
0.000817448,1.0546775,0.27505773
-0.0011643125,0.22428855,0.0
-0.00051367807,0.13776806,0.0
-0.016772611,1.8777071,0.41258657
-0.0023287332,0.29324168,0.0
-0.0043008896,0.26016346,0.0
-0.0013745276,0.23730424,0.0
-0.0019964478,0.18195611,0.13752887
-0.00088507566,1.0313699,0.13752887
-0.0036053145,0.48732358,0.0
-0.0010785679,0.39515913,0.27505773
0.11653842,2.9987617,0.82517314
-0.0013584206,0.20580637,0.0
-0.002122184,0.42935002,0.0
0.003887341,1.5124846,0.27505773
-0.0013121682,0.41096807,0.0
-0.0017794439,0.24995276,0.0
-0.0011623198,0.39958045,0.0
-0.003410085,0.8446668,0.27505773
-0.002386603,0.36853787,0.13752887
-0.00039558904,0.10543251,0.0
-0.0010191707,0.20953253,0.0
-0.0028708666,0.2959006,0.0
-0.000696982,0.29611105,0.13752887
-0.00011798239,0.15321615,0.0
-0.0015577751,0.12968335,0.0
-0.00069592526,0.14725408,0.0
0.00023957668,0.15927956,0.0
-0.001138516,1.1159661,0.13752887
-0.010061867,1.3159662,0.0
0.0003908173,0.25111923,0.0
-0.0013324476,0.19184574,0.0
-0.0007228036,0.113046914,0.0
-7.856591e-05,0.14335555,0.0
0.80999416,9.0105,0.96270204
-0.0007049693,0.13752693,0.0
-0.0009886341,0.15269893,0.0
-0.0036543165,0.78227895,1.1002309
5.858017,39.175842,12.377598
-0.002021807,0.500826,0.13752887
0.05291287,2.1511154,0.6876443
-0.0067408024,0.718215,0.0
-0.00047193782,0.11281118,0.0
0.7740562,6.9725947,2.7505772
0.083870515,2.1409605,0.27505773
-0.0009289902,0.13769391,0.0
-0.0018016057,0.5668612,0.55011547
-0.0044770064,0.36094177,0.13752887
0.26281574,3.0906286,2.3379905
0.0060603297,1.7840611,0.27505773
-0.0001739602,0.11666536,0.0
-0.0025555019,0.99006486,0.0
-0.0008183446,0.1319603,0.0
1.0326359,5.4268637,4.538452
-0.0038269432,0.6278217,0.13752887
0.22126393,5.4701734,1.5128175
-0.00085486093,0.2840528,0.0
-0.0009397156,0.5214831,0.27505773
0.0004671167,0.47568768,0.0
-0.00082227815,0.14256132,0.0
0.23453726,3.3335662,0.82517314
1.362445,7.7960744,2.062933
-0.0011299588,0.31557167,0.0
-0.0018393921,0.3579983,0.41258657
1.6177422,14.379269,3.025635
-0.003116135,0.75385624,0.27505773
-0.00046765106,0.19039634,0.0
-0.0022584426,0.21519762,0.13752887
-0.00026246745,0.45070153,0.13752887
-0.002147005,0.27633753,0.13752887
-0.00017174895,0.42818442,0.0
-0.0005650478,1.0826023,0.0
-0.0020051058,0.5635039,0.27505773
-0.00054387376,0.1455996,0.0
-0.0007620604,0.16407788,0.0
-0.001428789,0.42967987,0.13752887
0.22115286,3.2707434,1.1002309
1.1492031,8.854952,8.251732
-0.00076515705,0.39348328,0.0
-0.002311431,0.57507867,0.41258657
-0.00068652694,0.116525024,0.0
0.0753759,2.0223656,1.1002309
-0.0012143246,0.2508741,0.13752887
-0.0020564524,0.47218955,0.0
-0.002366867,0.19687814,0.0
-0.009769383,2.567751,0.13752887
0.016191918,1.5535125,0.41258657
-0.0010817335,0.5650055,0.0
-0.001427389,0.16600776,0.0
2.113118,9.977808,8.38926
-0.001017307,0.13083822,0.13752887
-0.0012297092,0.22195935,0.0
-0.0019667905,0.3898909,0.0
-0.0013418866,0.5426044,0.0
-0.0036433716,0.41643804,0.13752887
-0.0034138407,0.47332606,0.13752887
0.028022086,2.865162,0.13752887
5.890693,20.328474,16.640991
0.2773207,5.643714,0.55011547
-0.00053778506,0.17655385,0.0
-0.0017443601,0.56134915,0.0
-0.00010701228,0.16818863,0.13752887
-0.0009261174,0.68736285,0.13752887
-0.00059637765,0.14576587,0.0
-0.0028217784,0.5179012,0.0
-0.00019358366,0.12628913,0.0
0.10382659,4.246847,3.8508081
8.585816e-05,1.6338338,0.6876443
-0.0008321727,0.13415188,0.0
-0.00087704154,0.17598358,0.0
-0.0006019192,0.2537808,0.0
-0.0014442723,0.4918201,0.13752887
-0.00044839276,0.41450453,0.96270204
0.0006139005,0.9034358,1.2377597
-0.0003633293,0.24668774,0.13752887
-0.00032308593,0.35501304,0.0
0.06837472,3.0459123,1.2377597
-0.0008874198,0.1520473,0.0
-0.0011176695,0.19864982,0.27505773
-0.0021122864,0.18958062,0.0
-0.000635543,0.40330058,0.0
-0.01318183,1.3228927,0.41258657
-0.0023091095,0.26653716,0.0
-0.0032214615,0.4020465,0.13752887
-0.002331127,0.5757254,0.0
-0.0023172349,0.57643783,0.27505773
0.07830811,2.6645083,2.062933
-0.000105835905,0.119438946,0.0
-0.00038919685,0.17596126,0.0
-0.0004439968,0.22179765,0.0
-0.00061971974,0.16373003,0.0
-0.002705799,0.64871895,0.0
-0.013122856,0.64826316,0.13752887
-0.00066248345,0.14759746,0.0
-0.0013664234,0.17923704,0.0
-0.004157299,0.5980487,0.0
-0.00074562087,0.5734631,0.0
-0.00060461415,0.13704082,0.0
-0.00013597868,0.10770115,0.0
-0.0004948448,0.18663904,0.0
-0.0010394878,0.17419538,0.0
-0.00077898375,0.27098963,0.0
-0.0007871101,0.117412806,0.0
-0.0009592427,0.19301608,0.0
-0.0022221468,0.861008,2.2004619
0.000567087,0.42525196,0.6876443
-0.0011637483,0.29094768,0.0
-0.00066275825,0.14944264,0.13752887
0.11931277,1.959738,0.55011547
0.8360615,6.2339787,6.463856
-0.0012388517,0.18685302,0.0
-0.0009191509,0.63783836,0.27505773
-0.0016473794,0.13128501,0.0
0.26538205,3.2220159,0.6876443
-0.00031561824,0.14835867,0.0
1.7836016,8.683466,2.3379905
-0.0017054518,0.31063646,0.27505773
0.7542313,6.657021,3.7132792
-0.0006623824,0.13635734,0.0
-0.00081773853,0.22746015,0.0
-0.00076946313,0.1487368,0.0
-0.0012358384,0.2579761,0.0
0.0004084619,0.36281365,0.0
2.2299845,11.783899,5.913741
-0.0008258215,0.24673975,0.13752887
-0.0009543875,0.37145352,0.13752887
-0.0046736742,0.23303127,0.13752887
-0.00065359764,0.19917098,0.0
-0.0007018901,0.16222778,0.0
-0.0012068112,0.35797173,0.0
0.53270835,7.39339,3.025635
-0.0017344034,0.31643087,0.0
-0.0027154456,0.4870934,0.13752887
-0.0051065767,0.62468827,0.0
7.3890276,24.357605,13.065242
-0.0032763728,0.28683913,0.0
-0.0005571029,0.21647114,0.0
0.009685233,1.2708039,0.41258657
-0.0012382208,0.25589493,0.0
1.31438,8.062805,2.3379905
-0.0012288878,0.2499069,0.0
-0.005216033,0.3699302,0.55011547
-0.002477553,0.19586259,0.0
-0.0012969185,0.14404234,0.0
-0.0049061715,0.66381955,0.0
-0.00071564247,0.26805994,0.0
-0.0026962585,0.7905446,0.0
-0.00800921,0.4684282,0.27505773
-0.004405509,0.54911387,0.0
0.1007687,2.1771455,2.3379905
-0.0009948295,0.16640666,0.0
-0.00050294306,0.105356365,0.0
1.2724311e-05,0.12694827,0.0
-0.00070233503,0.21360245,0.0
-0.0019603292,0.15744048,0.0
1.207908,16.047775,14.578059
0.00015964336,0.15589082,0.0
-0.00025164304,0.6397558,0.6876443
-0.0012414987,0.2617466,0.13752887
-0.0027250568,0.7095777,0.27505773
9.981493,34.469437,35.344917
-0.0016062731,0.26084438,0.0
-0.0019298027,0.30060077,0.0
0.5908976,3.8069649,3.025635
0.42529595,3.1162086,0.27505773
-0.0011245324,0.4373491,0.0
-0.00089658634,0.47147107,0.13752887
-0.00086249947,0.14259067,0.0
-0.0008279659,0.35571206,0.0
-0.0008013765,0.20321974,0.13752887
0.09512577,13.5472765,4.81351
0.0022845687,0.9099649,0.0
-0.0012339009,0.25313124,0.0
-0.00093600154,0.20696029,0.0
0.0075196037,1.3517537,0.55011547
0.16890548,2.054221,0.41258657
8.424412e-05,1.2510316,10.589723
-0.00017112106,0.17309067,0.0
-0.0016276991,0.25739932,0.0
-0.0031798943,0.48515064,0.13752887
-0.0013831164,0.25587597,0.0
-0.0008032959,0.18796033,0.0
8.813571e-05,0.1613386,0.27505773
0.19516021,3.125227,1.9254041
-0.00046584464,0.106466115,0.0
-0.0013535223,0.1898357,0.0
-0.0013218647,0.230708,0.0
0.30842516,3.9203258,3.8508081
-0.001281168,0.3392916,0.0
-0.00029562556,0.16387561,0.0
-0.016272284,0.9520284,0.0
-0.0051180986,0.69363165,0.0
1.0543784,8.869521,4.675981
0.19346453,3.1060543,1.7878752
-0.0025464622,0.28113338,0.0
-0.0062153246,0.3330235,0.0
-0.0005687784,0.19653487,0.0
0.28263414,3.3651958,2.888106
-0.00077629974,0.15380153,0.0
-0.00053889817,0.20285335,0.27505773
0.001736407,1.2868223,0.41258657
-0.0008034223,0.46638164,0.0
0.12783813,3.3672547,2.062933
-0.00031399913,0.24235293,0.0
-0.0013158809,0.1645926,0.0
0.0007845018,0.48351175,0.27505773
-0.00034406953,0.24826962,0.0
-0.00047693547,0.25446644,0.13752887
0.0005266832,0.94898176,0.55011547
0.017527852,1.7920587,0.82517314
-0.00074850104,0.5955214,0.13752887
-0.0011377726,0.2424131,0.13752887
2.6702073,13.114779,8.52679
-0.0028582816,0.31086874,0.13752887
2.6476731,14.4183235,16.640991
0.30155107,8.975842,7.4265585
-0.0007141263,0.17305174,0.0
-0.0031333333,0.5782021,0.13752887
-0.001703095,0.39035463,0.0
-0.006176254,2.0947518,0.0
-0.00084738113,0.27617046,0.0
-0.0016360923,0.5394654,0.0
-0.0017627865,0.37311327,0.27505773
-0.0007519623,0.14406452,0.0
-0.004976754,1.0212991,0.82517314
-0.009089999,1.0622172,0.41258657
0.05995404,2.309567,2.6130483
-0.0018125544,0.35239816,0.0
-0.0017225635,0.36010396,0.13752887
-0.00011500361,0.46503922,0.13752887
0.41756576,4.0495105,3.8508081
-0.0027157376,1.0494089,0.0
-0.0018692076,0.1910856,0.0
-0.0003948947,0.28321812,0.13752887
-0.0023904191,0.28387317,0.0
-0.0013602416,0.2248677,0.0
-0.0033214106,0.4515833,0.0
-0.0026148702,1.2653517,0.41258657
0.00062391534,1.0389757,0.0
2.1788735,32.8306,37.957966
0.051999893,1.7973809,0.41258657
-0.00018100595,0.21575192,0.0
-0.0008956673,0.099838585,0.0
2.5550165,11.481146,10.039607
-0.0034072641,0.20607314,0.13752887
-0.00060471037,0.25205314,0.0
-0.0010395871,0.17911893,0.0
-0.0008096538,0.3224361,0.13752887
-0.0011478547,0.18083873,0.0
-0.00024439284,0.1634844,0.0
0.0006756255,0.98726344,0.13752887
-0.0004869779,0.4604531,0.6876443
-0.00051416253,0.22348368,0.0
-0.0021725073,0.92739844,0.13752887
-0.00049840275,0.2180399,0.0
-0.00010340568,0.14321098,0.0
4.063542,30.078922,16.77852
-0.01205292,0.7483607,0.27505773
0.03991334,1.8118804,1.3752886
-0.0008752762,0.3058703,0.41258657
-0.0010448946,0.38390803,0.0
-0.0011491512,0.20501542,0.0
-0.0006823679,0.1475755,0.0
0.027974501,1.4547868,0.55011547
-0.0036167065,0.35298002,0.27505773
0.0021265834,0.6154348,0.0
0.015689636,1.0821601,0.27505773
-0.0012279225,0.26268542,0.0
-0.0023615472,0.75284857,0.13752887
0.017544864,2.7243023,0.82517314
-0.0012267348,0.9639571,0.13752887
-0.0004531662,1.277447,0.27505773
0.25090626,4.8508563,2.888106
-0.0009559647,0.41092968,0.55011547
0.37943777,6.624378,1.9254041
-0.0007402808,0.42193383,0.13752887
0.0027530445,1.55188,0.27505773
1.5565469,8.544354,5.5011544
-0.0022040382,0.7321707,0.0
-0.0020988774,1.0191274,0.13752887
-0.0010361032,0.61272347,0.0
-0.00057000975,0.31140864,0.41258657
-0.0025786282,0.77736795,0.41258657
-0.016328877,1.5303028,0.0
-0.0005851441,0.14329189,0.0
-0.003026106,0.23011428,0.0
40.15278,103.84763,37.820435
-0.0009965259,0.1529586,0.0
-0.0001916003,0.13991955,0.0
0.0008569509,0.5196413,0.0
0.28722385,3.882742,3.025635
0.03598036,1.8426801,0.41258657
-0.0011780136,0.17570484,0.0
-0.0026041893,0.4584267,0.13752887
0.00093440537,0.91442144,0.13752887
-0.0020056209,0.46136028,0.0
-0.0010971943,0.77189714,0.27505773
-0.006010762,0.98771733,0.41258657
1.1514529,5.5881367,4.263395
-0.0015908682,0.8445803,0.27505773
-0.0029489482,0.6770759,0.0
-0.00018274874,0.7483011,0.96270204
-0.00049462816,0.10942829,0.0
-0.0066426722,0.8503178,0.13752887
2.1802844e-06,0.23182708,0.0
-0.0014054298,0.51289654,0.0
6.8803897,30.561943,47.447456
-0.0003204352,0.15636936,0.0
9.197602e-05,0.11430639,0.0
-0.0004983984,0.10918683,0.0
0.00014432799,0.29682985,0.0
-0.0008019466,0.16893691,0.0
